hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_breakfast_buffet,has_pool,has_gym,has_function_room 
Seda Abreeza,"J.P Laurel Avenue, Bajada, 8000 Davao City, Philippines",4,8.3,2018-09-19,2018-09-20,Deluxe Room,"₱ 4,251.37",2,(2.8 km from centre),0,0,1,1,1
Seda Abreeza,"J.P Laurel Avenue, Bajada, 8000 Davao City, Philippines",4,8.3,2018-09-19,2018-09-20,Club Room,"₱ 4,926.26",2,(2.8 km from centre),0,0,1,1,1
Seda Abreeza,"J.P Laurel Avenue, Bajada, 8000 Davao City, Philippines",4,8.3,2018-09-19,2018-09-20,Premier Room,"₱ 5,601.01",2,(2.8 km from centre),0,0,1,1,1
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-22,2018-06-23,Superior Room,"₱ 6,100",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-23,2018-06-24,Standard Room,"₱ 5,500",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-23,2018-06-24,Superior Room,"₱ 6,100",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-25,2018-06-26,Standard Room,"₱ 4,335",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-25,2018-06-26,Superior Room,"₱ 5,700",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-26,2018-06-27,Standard Room,"₱ 4,335",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-26,2018-06-27,Superior Room,"₱ 5,700",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-28,2018-06-29,Standard Room,"₱ 4,930",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-06-28,2018-06-29,Superior Room,"₱ 6,400",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-05,2018-07-06,Standard Room,"₱ 4,335",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-05,2018-07-06,Superior Room,"₱ 5,700",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-11,2018-07-12,Standard Room,"₱ 4,930",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-11,2018-07-12,Superior Room,"₱ 6,400",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-16,2018-07-17,Standard Room,"₱ 5,525",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-16,2018-07-17,Superior Room,"₱ 7,100",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-21,2018-07-22,Standard Room,"₱ 3,400",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-21,2018-07-22,Superior Room,"₱ 4,600",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-26,2018-07-27,Standard Room,"₱ 5,525",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-26,2018-07-27,Superior Room,"₱ 7,100",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-31,2018-08-01,Standard Room,"₱ 3,740",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-07-31,2018-08-01,Superior Room,"₱ 5,000",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-05,2018-08-06,Standard Room,"₱ 3,400",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-05,2018-08-06,Superior Room,"₱ 4,600",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-10,2018-08-11,Standard Room,"₱ 3,400",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-10,2018-08-11,Superior Room,"₱ 4,600",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-15,2018-08-16,Standard Room,"₱ 4,335",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-15,2018-08-16,Superior Room,"₱ 5,700",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-20,2018-08-21,Standard Room,"₱ 3,995",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-20,2018-08-21,Superior Room,"₱ 5,300",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-30,2018-08-31,Standard Room,"₱ 3,995",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-08-30,2018-08-31,Superior Room,"₱ 5,300",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-09-09,2018-09-10,Standard Room,"₱ 3,655",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-09-09,2018-09-10,Superior Room,"₱ 4,165",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-09-19,2018-09-20,Standard Room,"₱ 3,315",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-09-19,2018-09-20,Superior Room,"₱ 3,825",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-10-19,2018-10-20,Standard Room,"₱ 2,890",2,(4.8 km from centre),1,0,1,1,0
Park Inn by Radisson Davao,"J.P. Laurel, Lanang, 8000 Davao City, Philippines",4,8.3,2018-10-19,2018-10-20,Superior Room,"₱ 3,400",2,(4.8 km from centre),1,0,1,1,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-22,2018-06-23,Superior Single Room,"₱ 1,750",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-22,2018-06-23,Superior Double Room,"₱ 1,800",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-22,2018-06-23,Deluxe Twin Room,"₱ 2,000",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-23,2018-06-24,Superior Single Room,"₱ 1,750",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-23,2018-06-24,Superior Double Room,"₱ 1,800",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-23,2018-06-24,Deluxe Twin Room,"₱ 2,000",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-25,2018-06-26,Superior Single Room,"₱ 1,750",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-25,2018-06-26,Superior Double Room,"₱ 1,800",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-25,2018-06-26,Deluxe Twin Room,"₱ 2,000",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-26,2018-06-27,Superior Single Room,"₱ 1,750",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-26,2018-06-27,Superior Double Room,"₱ 1,800",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-26,2018-06-27,Deluxe Twin Room,"₱ 2,000",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-28,2018-06-29,Superior Single Room,"₱ 1,750",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-28,2018-06-29,Superior Double Room,"₱ 1,800",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-06-28,2018-06-29,Deluxe Twin Room,"₱ 2,000",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-05,2018-07-06,Superior Single Room,"₱ 1,750",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-05,2018-07-06,Superior Double Room,"₱ 1,800",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-05,2018-07-06,Deluxe Twin Room,"₱ 2,000",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-11,2018-07-12,Superior Single Room,"₱ 1,750",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-11,2018-07-12,Superior Double Room,"₱ 2,250",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-11,2018-07-12,Deluxe Twin Room,"₱ 2,500",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-16,2018-07-17,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-16,2018-07-17,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-16,2018-07-17,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-21,2018-07-22,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-21,2018-07-22,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-26,2018-07-27,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-26,2018-07-27,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-26,2018-07-27,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-31,2018-08-01,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-31,2018-08-01,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-07-31,2018-08-01,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-05,2018-08-06,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-05,2018-08-06,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-05,2018-08-06,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-10,2018-08-11,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-10,2018-08-11,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-10,2018-08-11,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-15,2018-08-16,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-15,2018-08-16,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-15,2018-08-16,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-20,2018-08-21,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-20,2018-08-21,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-20,2018-08-21,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-30,2018-08-31,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-30,2018-08-31,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-08-30,2018-08-31,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-09-09,2018-09-10,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-09-09,2018-09-10,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-09-09,2018-09-10,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-09-19,2018-09-20,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-09-19,2018-09-20,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-09-19,2018-09-20,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-10-19,2018-10-20,Superior Single Room,"₱ 1,400",1,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-10-19,2018-10-20,Superior Double Room,"₱ 1,687.50",2,(1.4 km from centre),0,0,0,0,0
Hotel Vicente,"F. Torres St., 8000 Davao City, Philippines",2,8.2,2018-10-19,2018-10-20,Deluxe Twin Room,"₱ 1,875",2,(1.4 km from centre),0,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-22,2018-06-23,Double Room,"₱ 1,848.95",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-22,2018-06-23,Twin Room,"₱ 1,848.95",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-23,2018-06-24,Double Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-23,2018-06-24,Twin Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-25,2018-06-26,Double Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-25,2018-06-26,Twin Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-26,2018-06-27,Double Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-26,2018-06-27,Twin Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-28,2018-06-29,Double Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-06-28,2018-06-29,Twin Room,"₱ 1,391.91",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-05,2018-07-06,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-05,2018-07-06,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-11,2018-07-12,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-11,2018-07-12,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-16,2018-07-17,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-16,2018-07-17,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-21,2018-07-22,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-21,2018-07-22,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-26,2018-07-27,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-26,2018-07-27,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-31,2018-08-01,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-07-31,2018-08-01,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-05,2018-08-06,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-05,2018-08-06,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-10,2018-08-11,Double Room,"₱ 1,661.98",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-10,2018-08-11,Twin Room,"₱ 1,661.98",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-15,2018-08-16,Double Room,"₱ 1,670.13",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-15,2018-08-16,Twin Room,"₱ 1,670.13",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-20,2018-08-21,Double Room,"₱ 1,653.84",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-20,2018-08-21,Twin Room,"₱ 1,653.84",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-30,2018-08-31,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-08-30,2018-08-31,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-09-09,2018-09-10,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-09-09,2018-09-10,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-09-19,2018-09-20,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-09-19,2018-09-20,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-10-19,2018-10-20,Double Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
Red Planet Davao,"J.P. Laurel Avenue, 8000 Davao City, Philippines",3,8.2,2018-10-19,2018-10-20,Twin Room,"₱ 1,637.54",2,(4.2 km from centre),1,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-06-22,2018-06-23,Twin Room,"₱ 1,428.57",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-06-22,2018-06-23,Deluxe Queen Room,"₱ 1,696.43",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-05,2018-07-06,Twin Room,"₱ 1,428.57",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-05,2018-07-06,Deluxe Queen Room,"₱ 1,696.43",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-11,2018-07-12,Deluxe Queen Room,"₱ 1,696.43",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-16,2018-07-17,Twin Room,"₱ 1,428.57",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-16,2018-07-17,Deluxe Queen Room,"₱ 1,696.43",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-21,2018-07-22,Twin Room,"₱ 1,428.57",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-21,2018-07-22,Deluxe Queen Room,"₱ 1,696.43",2,(4 km from centre),0,0,0,0,0
North Garden Suites,"Buhangin Road, San Pedro Village Extension, Davao City, 8000 Davao City, Philippines",2,8.1,2018-07-26,2018-07-27,Twin Room,"₱ 1,428.57",2,(4 km from centre),0,0,0,0,0
