hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_breakfast_buffet,has_pool,has_gym,has_function_room

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-09,2018-09-10,Standard Double Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-09,2018-09-10,Standard Queen Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-09,2018-09-10,Nano Double Suite,"PHP 1,611.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-09,2018-09-10,Nano Twin Suite,"PHP 1,611.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-09,2018-09-10,Nano Queen Suite,"PHP 1,700.76",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-19,2018-09-20,Twin Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-19,2018-09-20,Standard Double Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-19,2018-09-20,Standard Queen Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-19,2018-09-20,Nano Double Suite,"PHP 1,611.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-19,2018-09-20,Nano Twin Suite,"PHP 1,611.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-09-19,2018-09-20,Nano Queen Suite,"PHP 1,700.76",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-10-19,2018-10-20,Twin Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-10-19,2018-10-20,Standard Double Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-10-19,2018-10-20,Standard Queen Room,"PHP 1,252.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-10-19,2018-10-20,Nano Double Suite,"PHP 1,611.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-10-19,2018-10-20,Nano Twin Suite,"PHP 1,611.01",2,(6 km from centre),0,0,0,0,0

Nest Nano Suites,"5700 Pagulayan Street, Barangay Poblacion, Makati, Makati, 1210 Manila, Philippines",2,8.0,2018-10-19,2018-10-20,Nano Queen Suite,"PHP 1,700.76",2,(6 km from centre),0,0,0,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-22,2018-06-23,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-23,2018-06-24,2 Queen Beds Room,"PHP 3,486.23",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-23,2018-06-24,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-25,2018-06-26,2 Queen Beds Room,"PHP 3,486.23",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-25,2018-06-26,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-26,2018-06-27,2 Queen Beds Room,"PHP 3,486.23",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-26,2018-06-27,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-28,2018-06-29,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-06-28,2018-06-29,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-05,2018-07-06,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-05,2018-07-06,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-11,2018-07-12,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-11,2018-07-12,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-16,2018-07-17,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-16,2018-07-17,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-21,2018-07-22,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-21,2018-07-22,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-26,2018-07-27,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-26,2018-07-27,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-31,2018-08-01,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-07-31,2018-08-01,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-05,2018-08-06,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-05,2018-08-06,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-10,2018-08-11,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-10,2018-08-11,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-15,2018-08-16,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-15,2018-08-16,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-20,2018-08-21,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-20,2018-08-21,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-30,2018-08-31,2 Queen Beds Room,"PHP 2,963.30",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-08-30,2018-08-31,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-09-09,2018-09-10,2 Queen Beds Room,"PHP 3,486.23",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-09-09,2018-09-10,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-09-19,2018-09-20,2 Queen Beds Room,"PHP 3,486.23",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-09-19,2018-09-20,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-10-19,2018-10-20,2 Queen Beds Room,"PHP 3,486.23",2,(10 km from centre),1,0,1,0,0

Microtel by Wyndham UP Technohub,"UP-Ayala Land Technohub, Commonwealth Avenue, Diliman, Quezon City, Quezon City, 1121 Manila, Philippines",3,8.0,2018-10-19,2018-10-20,1 Queen Bed Suite,"PHP 4,761.68",2,(10 km from centre),1,0,1,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-06-22,2018-06-23,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-06-23,2018-06-24,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-06-25,2018-06-26,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-06-26,2018-06-27,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-06-28,2018-06-29,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-07-05,2018-07-06,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-07-11,2018-07-12,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-07-16,2018-07-17,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-07-21,2018-07-22,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-07-26,2018-07-27,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-07-31,2018-08-01,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-08-05,2018-08-06,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-08-10,2018-08-11,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-08-15,2018-08-16,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-08-20,2018-08-21,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-08-30,2018-08-31,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-09-09,2018-09-10,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-09-19,2018-09-20,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

Duck Inn Hotel,"1207 M.H. Del Pilar Street, Ermita, Ermita, 1000 Manila, Philippines",3,8.0,2018-10-19,2018-10-20,Superior Queen Room,"PHP 1,500",2,(2.2 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-22,2018-06-23,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-22,2018-06-23,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-22,2018-06-23,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-23,2018-06-24,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-23,2018-06-24,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-23,2018-06-24,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-23,2018-06-24,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-25,2018-06-26,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-25,2018-06-26,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-25,2018-06-26,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-26,2018-06-27,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-26,2018-06-27,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-26,2018-06-27,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-26,2018-06-27,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-28,2018-06-29,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-28,2018-06-29,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-28,2018-06-29,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-06-28,2018-06-29,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-05,2018-07-06,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-05,2018-07-06,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-05,2018-07-06,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-05,2018-07-06,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-11,2018-07-12,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-11,2018-07-12,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-11,2018-07-12,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-11,2018-07-12,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-16,2018-07-17,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-16,2018-07-17,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-16,2018-07-17,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-16,2018-07-17,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-21,2018-07-22,Executive Studio,"PHP 2,125.01",1,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-21,2018-07-22,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-21,2018-07-22,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-21,2018-07-22,Superior Queen Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-21,2018-07-22,Superior Twin Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-21,2018-07-22,Superior Queen Room,"PHP 1,872.29",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-26,2018-07-27,Executive Studio,"PHP 2,125.01",1,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-26,2018-07-27,Deluxe Queen Studio,"PHP 1,517.86",2,(8 km from centre),0,0,0,0,0

H Hotels - Metro North Uno,"#89 Road 1-A Barangay Bagong Pag-asa, Quezon City, 1105 Manila, Philippines",2,8.0,2018-07-26,2018-07-27,Superior Twin Studio,"PHP 1,720.49",2,(8 km from centre),0,0,0,0,0

