hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_breakfast_buffet,has_pool,has_gym,has_function_room
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-09,2018-08-10,Superior Double Room,"PHP 1,639.40",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-09,2018-08-10,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-09,2018-08-10,Executive Queen Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-14,2018-08-15,Deluxe Double Room,"PHP 1,393.49",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-14,2018-08-15,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-14,2018-08-15,Superior Double Room,"PHP 1,639.40",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-14,2018-08-15,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-14,2018-08-15,Executive Queen Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-19,2018-08-20,Deluxe Double Room,"PHP 1,393.49",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-19,2018-08-20,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-29,2018-08-30,Deluxe Double Room,"PHP 1,393.49",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-29,2018-08-30,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-29,2018-08-30,Superior Double Room,"PHP 1,639.40",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-29,2018-08-30,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-29,2018-08-30,Executive Queen Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-08,2018-09-09,Executive Double or Twin Room,"PHP 1,680.38",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-08,2018-09-09,Superior Double Room,"PHP 1,844.32",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-08,2018-09-09,Deluxe Double Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
